date,slug,name,category,priority,in_stock,stock_status,is_available,last_chance,selling_fast,http_status,build_id,source,game_system,sub_system,product_type,price_usd,status_code,is_last_chance,is_selling_fast,is_new_release,is_preorder,is_mto,is_webstore_excl,sku
2026-05-02,armageddon-battalion-astra-militarum-2026,Armageddon Battalion: Astra Militarum,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,255.0,P,false,false,false,true,false,,
2026-05-02,astra-militarum-commissar-yarrick-2026,Commissar Yarrick,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,48.0,A,false,false,false,true,false,,
2026-05-02,hive-hb-eng-2026,HIVE (Hardback),OOS Product,,false,,true,,,,,algolia,Other,,book,65.0,P,false,false,false,true,false,,
2026-05-02,world-ablaze-hb-2026,World Ablaze (Hardback),OOS Product,,false,,true,,,,,algolia,Other,,book,30.0,P,false,false,false,true,false,,
2026-05-02,death-world-20th-anniversary-edition-hb-2026,Death World (Anniversary Edition),OOS Product,,false,,true,,,,,algolia,Other,,book,35.0,P,false,false,false,true,false,,
2026-05-02,da-freebooterz-code-special-edition-eng-2026,Da Freebooterz Code (Special Edition),OOS Product,,false,,true,,,,,algolia,Other,,book,75.0,P,false,false,false,true,false,,
2026-05-02,orks-ghazghkull-dice-2026,Ghazghkull Dice,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,gamingAccessory,34.0,P,false,false,false,true,false,,
2026-05-02,legio-custodes-custodian-dreadnought-2026,Custodian Dreadnought,New Release (OOS),,false,,true,,,,,algolia,"['Warhammer 40,000', 'The Horus Heresy']",,miniatureKit,77.0,A,false,false,true,false,false,,
2026-05-02,legio-custodes-venatari-sodality-2026,Venatari Sodality,New Release (OOS),,false,,true,,,,,algolia,"['Warhammer 40,000', 'The Horus Heresy']",,miniatureKit,82.0,A,false,false,true,false,false,,
2026-05-02,chaos-space-marines-defiler-2026,Defiler,New Release (OOS),,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,145.0,A,false,false,true,false,false,,
2026-05-02,chaos-space-marines-kravek-morne-2026,Kravek Morne,New Release (OOS),,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,47.0,A,false,false,true,false,false,,
2026-05-02,chaos-space-marines-iron-warriors-upgrades-2026,Iron Warriors Upgrades,New Release (OOS),,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,35.0,A,false,false,true,false,false,,
2026-05-02,imperial-knights-knight-destrier-2026,Knight Destrier,New Release (OOS),,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,170.0,A,false,false,true,false,false,,
2026-05-02,spearhead-city-of-ash-2026-eng,Spearhead: City of Ash,New Release (OOS),,false,,true,,,,,algolia,['Age of Sigmar'],,boxedSet,220.0,P,false,false,true,false,false,,
2026-05-02,zardu-layek-the-crimson-apostle-special-edition-eng-2026,Zardu Layak: The Crimson Apostle (Special Edition),New Release (OOS),,false,,true,,,,,algolia,Other,,book,75.0,P,false,false,true,false,false,,
2026-05-02,age-of-sigmar-daughters-of-khaine-dice-2026,Daughters of Khaine Dice,New Release (OOS),,false,,true,,,,,algolia,['Age of Sigmar'],,gamingAccessory,34.0,P,false,false,true,false,false,,
2026-05-02,Leviathan-Pattern-Siege-Dreadnought-Storm-Cannon-FW-2020,Leviathan Storm Cannon,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,28.0,P,false,false,false,false,false,,
2026-05-02,Ork-Burna-Boyz-2018,Ork Burna Boyz,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,42.0,P,false,false,false,false,false,,
2026-05-02,Ork-Lootas-2018,Ork Lootas,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,42.0,P,false,false,false,false,false,,
2026-05-02,beastclaw-raiders-mournfang-pack,Mournfang Pack,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,82.0,P,false,false,false,false,false,,
2026-05-02,Leviathan-Cyclonic-Melta-Lance,Leviathan Cyclonic Melta Lance,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,28.0,P,false,false,false,false,false,,
2026-05-02,Alpha-Legion-Head-Hunter-Kill-Team-Upgrade-Set,Headhunter Kill Team Upgrade Set,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,55.0,P,false,false,false,false,false,,
2026-05-02,Leviathan-Pattern-Siege-Dreadnought-Grav-Flux-Bombard,Leviathan Grav-Flux Bombard,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,28.0,P,false,false,false,false,false,,
2026-05-02,Leviathan-Pattern-Siege-Dreadnought-Siege-Claw,Leviathan Siege Claw,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,28.0,P,false,false,false,false,false,,
2026-05-02,Ork-Weirdboy,Weirdboy,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,33.5,P,false,false,false,false,false,,
2026-05-02,disciples-of-tzeentch-seekers-of-silver-2026,Regiments of Renown: Seekers of Silver,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,94.0,P,false,false,false,false,false,,
2026-05-02,warriors-of-chaos-chaos-warriors-2024,Chaos Warriors,OOS Product,,false,,true,,,,,algolia,['The Old World'],,miniatureKit,89.0,P,false,false,false,false,false,,
2026-05-02,age-of-sigmar-introductory-set-2024-eng,Warhammer Age of Sigmar: Introductory Set,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,69.0,P,false,false,false,false,false,,
2026-05-02,ork-warboss-with-attack-squig-2022,Ork Warboss with Attack Squig,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,39.0,O,false,false,false,false,false,,
2026-05-02,ork-boyz-combat-patrol-2022,Boyz,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,60.0,O,false,false,false,false,false,,
2026-05-02,Space-Marine-Vanguard-Veteran-Squad-2020,Vanguard Veteran Squad,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,60.0,O,false,false,false,false,false,,
2026-05-02,Ork-Painboy-2018,Ork Painboy,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,32.0,O,false,false,false,false,false,,
2026-05-02,Legion-MKIII-Command-Upgrade-Set,Legion MKIII Command Upgrade Set,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000', 'The Horus Heresy']",,miniatureKit,23.0,O,false,false,false,false,false,,
2026-05-02,battalion-beastmen-brayherds-2025,Beastmen Brayherds Battalion,OOS Product,,false,,true,,,,,algolia,['The Old World'],,miniatureKit,195.0,O,false,false,false,false,false,,
2026-05-02,Dark-Eldar-Ravager,Ravager,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,69.0,A,false,false,false,false,false,,
2026-05-02,Dark-Eldar-Reavers,Reavers,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,48.0,A,false,false,false,false,false,,
2026-05-02,Dark-Eldar-Hellions,Hellions,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,35.0,A,false,false,false,false,false,,
2026-05-02,Astra-Militarum-Manticore,Manticore,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,69.0,A,false,false,false,false,false,,
2026-05-02,Eldar-Fire-Prism,Fire Prism,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,69.0,A,false,false,false,false,false,,
2026-05-02,Ork-Deff-Dread,Deff Dread,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,the-horus-heresy-sons-of-horus-decurion-lanius-2023,Decurion Lanius,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,45.0,A,false,false,false,false,false,,
2026-05-02,blood-bowl-underworld-denizens-team-2023,Underworld Denizens Blood Bowl Team – The Underworld Creepers,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,55.5,A,false,false,false,false,false,,
2026-05-02,seraphon-kroxigor-warspawned-2023,Kroxigor Warspawned,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,seraphon-aggradon-lancers-2023,Aggradon Lancers,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,seraphon-kroxigor-2023,Kroxigor,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,mastodon-super-heavy-assault-transport-2023,Mastodon Super-Heavy Assault Transport,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,650.0,A,false,false,false,false,false,,
2026-05-02,blood-bowl-withergrasp-doubledrool-2023,Withergrasp Doubledrool,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,chaos-space-marines-vashtorr-the-arkifane-2023,Vashtorr the Arkifane,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,106.0,A,false,false,false,false,false,,
2026-05-02,middle-earth-gondor-ruins-2023,Gondor™ Ruins,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,53.0,A,false,false,false,false,false,,
2026-05-02,word-bearers-mk6-heads-2023,Word Bearers MkVI Heads,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,26.0,A,false,false,false,false,false,,
2026-05-02,gloomspite-gitz-squigboss-with-gnasha-squig-2023,Squigboss with Gnasha-squig,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,35.0,A,false,false,false,false,false,,
2026-05-02,slaves-to-darkness-chaos-chosen-2023,Chaos Chosen,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,62.5,A,false,false,false,false,false,,
2026-05-02,blood-bowl-nobbla-blackwart-and-scrappa-sorehead-2023,Nobbla Blackwart & Scrappa Sorehead,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,44.0,A,false,false,false,false,false,,
2026-05-02,astra-militarum-lord-solar-leontus-2023,Lord Solar Leontus,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,night-lords-mk6-heads-2022,Night Lords MKVI Heads,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,26.0,A,false,false,false,false,false,,
2026-05-02,khainite-shadowstalkers-2022,Khainite Shadowstalkers,OOS Product,,false,,true,,,,,algolia,"['Age of Sigmar', 'Other Games']",,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,tzeentch-curseling-eye-of-tzeentch-2022,"Curseling, Eye of Tzeentch",OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,changecaster-2022,Changecaster,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000', 'Age of Sigmar']",,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,gatebreaker-mega-gargant-2022,Gatebreaker Mega-Gargant,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,215.0,A,false,false,false,false,false,,
2026-05-02,kraken-eater-mega-gargant-2022,Kraken-eater Mega-Gargant,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,215.0,A,false,false,false,false,false,,
2026-05-02,warstomper-mega-gargant-2022,Warstomper Mega-Gargant,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,215.0,A,false,false,false,false,false,,
2026-05-02,beast-smasher-maga-gargant-2022,Beast-smasher Mega-Gargant,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,215.0,A,false,false,false,false,false,,
2026-05-02,elendil-and-isildur,Elendil & Isildur,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,42.0,A,false,false,false,false,false,,
2026-05-02,sons-of-behemat-king-brodd-2022,King Brodd,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,215.0,A,false,false,false,false,false,,
2026-05-02,durgan-kill-fist-outlaw-bounty-hunter-2022,"Durgan Kill-Fist, Outlaw Bounty Hunter",OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,44.0,A,false,false,false,false,false,,
2026-05-02,goliath-champion-with-renderizer-2022,Goliath Champion with Renderizer,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,38.0,A,false,false,false,false,false,,
2026-05-02,mordor-battlehost-2022,Mordor™ Battlehost,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,96.0,A,false,false,false,false,false,,
2026-05-02,minas-tirith-battlehost-2022,Minas Tirith™ Battlehost,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,96.0,A,false,false,false,false,false,,
2026-05-02,necromunda-goliath-maulers-2022,Goliath Maulers,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,53.0,A,false,false,false,false,false,,
2026-05-02,chaos-space-marines-chosen-2022,Chosen,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,chaos-space-marines-warpsmith-2022,Warpsmith,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,43.5,A,false,false,false,false,false,,
2026-05-02,iron-warriors-mkvi-shoulder-pads-2022,Iron Warriors MKVI Shoulder Pads,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,26.0,A,false,false,false,false,false,,
2026-05-02,sylvaneth-revenant-seekers-2022,Revenant Seekers,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,69.0,A,false,false,false,false,false,,
2026-05-02,sylvaneth-spiterider-lancers-2022,Spiterider Lancers,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,69.0,A,false,false,false,false,false,,
2026-05-02,daughters-of-khaine-high-gladiatrix-2022,High Gladiatrix,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,easterling-black-dragon-warriors-2022,Easterling™ Black Dragon Warriors,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,76.0,A,false,false,false,false,false,,
2026-05-02,dale-commanders-2022,Dale™ Commanders,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,easterling-mounted-commanders-2022,Easterling Mounted Commanders,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,43.5,A,false,false,false,false,false,,
2026-05-02,nighthaunt-craventhrone-guard-2022,Craventhrone Guard,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,53.0,A,false,false,false,false,false,,
2026-05-02,battlezone-fronteris-landing-pad-2022,Battlezone: Fronteris – Landing Pad,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,82.0,A,false,false,false,false,false,,
2026-05-02,battlezone-fronteris-stc-hab-bunker-and-stockades-2022,Battlezone: Fronteris – STC Hab-Bunker and Stockades,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,94.0,A,false,false,false,false,false,,
2026-05-02,stormcast-eternals-knight-draconis-2021,Knight-Draconis,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,130.0,A,false,false,false,false,false,,
2026-05-02,necromunda-zone-mortalis-underhive-market-2021,Zone Mortalis: Underhive Market,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,van-saar-champion-with-cyberachnids-2021,Van Saar Champion in Carapace Armour with Cyberachnids,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,52.0,A,false,false,false,false,false,,
2026-05-02,blood-bowl-max-spleenripper-2021,Max Spleenripper,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,stormcast-eternals-stormdrake-guard-2021,Stormdrake Guard,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,130.0,A,false,false,false,false,false,,
2026-05-02,black-templars-primaris-crusader-squad-2021,Primaris Crusader Squad,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,ruins-of-dol-guldur-2021,Ruins of Dol Guldur™,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,82.0,A,false,false,false,false,false,,
2026-05-02,stormcast-eternals-vindictors-2021,Vindictors,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,hunta-rig-2021,Hunta Rig,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,145.0,A,false,false,false,false,false,,
2026-05-02,orks-kill-rig-2021,Kill Rig,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,145.0,A,false,false,false,false,false,,
2026-05-02,orks-big-ed-bossbunka-2021,Big'ed Bossbunka,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,85.0,A,false,false,false,false,false,,
2026-05-02,m-e-sbg-the-witch-king-of-angmar-2021,The Witch-king of Angmar™,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,36.5,A,false,false,false,false,false,,
2026-05-02,Morvenn-Vahl-Abbess-Sanctorum-2021,"Morvenn Vahl, Abbess Sanctorum of the Adepta Sororitas",OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Soulblight-Gravelords-Dire-Wolves-2021,Dire Wolves,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,Kritza-The-Rat-Prince-2021,"Kritza, the Rat Prince",OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,Necrons-Flayed-Ones-2021,Flayed Ones,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,Adeptus-Mechanicus-Skitarii-Marshall-2021,Skitarii Marshal,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,35.0,A,false,false,false,false,false,,
2026-05-02,Blood-Bowl-Griff-Oberwald-2021,Griff Oberwald,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,21.5,A,false,false,false,false,false,,
2026-05-02,Blood-Bowl-Black-Orc-Team-2021,Black Orc Blood Bowl Team: The Thunder Valley Greenskins,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,55.5,A,false,false,false,false,false,,
2026-05-02,Daemonettes-of-Slaanesh-2021,Daemonettes of Slaanesh,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000', 'Age of Sigmar']",,miniatureKit,43.5,A,false,false,false,false,false,,
2026-05-02,Lumineth-Realm-lords-Scinari-Loreseeker-2021,Scinari Loreseeker,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,35.0,A,false,false,false,false,false,,
2026-05-02,Easterling-Dragon-Cult-Acolytes-2021,Easterling Dragon Cult Acolytes,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,36.0,A,false,false,false,false,false,,
2026-05-02,Xiphon-Pattern-Interceptor-FW-2020,Xiphon Interceptor,OOS Product,,false,,true,,,,,algolia,['The Horus Heresy'],,miniatureKit,175.0,A,false,false,false,false,false,,
2026-05-02,Hobbit-Hole-Terrain-Set-FW-2020,Hobbit-hole Upgrade Set,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,44.0,A,false,false,false,false,false,,
2026-05-02,Blood-Bowl-Goblin-Team-2020,Goblin Team: Scarcrag Snivellers,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,55.5,A,false,false,false,false,false,,
2026-05-02,Endless-Spells-Daughters-Of-Khaine-2021,Endless Spells: Daughters of Khaine,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,48.0,A,false,false,false,false,false,,
2026-05-02,Hedonites-Of-Slaanesh-Sigvald-Prince-Of-Slaanesh-2020,"Sigvald, Prince of Slaanesh",OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Death-Guard-Plague-Marines-2020,Plague Marines,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,Death-Guard-Typhus-2020,"Typhus, Herald of the Plague God",OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,48.0,A,false,false,false,false,false,,
2026-05-02,Assault-Intercessors-2020,Assault Intercessor Squad,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Blood-Bowl-Zolcath-The-Zoat-2020,Zolcath The Zoat,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,75.0,A,false,false,false,false,false,,
2026-05-02,Blood-Bowl-Orc-Team-2020,Orc Blood Bowl Team - Gouged Eye,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,55.5,A,false,false,false,false,false,,
2026-05-02,Zone-Mortalis-Gang-Stronghold-2020,Zone Mortalis: Gang Stronghold,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,106.0,A,false,false,false,false,false,,
2026-05-02,CTan-Shard-of-the-Void-Dragon-2020,C'tan Shard of the Void Dragon,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,130.0,A,false,false,false,false,false,,
2026-05-02,Ophydian-Destroyers-2020,Ophydian Destroyers,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Warhammer-40000-Woods-2020,Woods,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Necromunda-Rogue-Doc-and-Gang-Look-Out-2020,Rogue Doc and Gang Look-out,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,41.0,A,false,false,false,false,false,,
2026-05-02,Escher-Champion-with-Servo-Claw-2020,Escher Champion with Servo Claw,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,38.0,A,false,false,false,false,false,,
2026-05-02,Primaris-Firestrike-Servo-turret-2020,Firestrike Servo-turret,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,39.0,A,false,false,false,false,false,,
2026-05-02,Lumineth-Realm-lords-Sprit-of-the-Mountain-2020,Alarith Spirit of the Mountain,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,130.0,A,false,false,false,false,false,,
2026-05-02,Lumineth-Realm-lords-Vanari-Dawnriders-2020,Vanari Dawnriders,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,73.5,A,false,false,false,false,false,,
2026-05-02,Lumineth-Realm-lords-Avalenor-The-Stoneheart-King-2020,"Avalenor, the Stoneheart King",OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,130.0,A,false,false,false,false,false,,
2026-05-02,Lumineth-Realm-lords-Alarith-Stonemage-2020,Alarith Stonemage,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,47.0,A,false,false,false,false,false,,
2026-05-02,Lumineth-Relam-lords-Alarith-Stoneguard-2020,Alarith Stoneguard,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,62.5,A,false,false,false,false,false,,
2026-05-02,Lumineth-Realm-lords-Archmage-Teclis-2020,"Archmage Teclis and Celennar, Spirit of Hysh",OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,195.0,A,false,false,false,false,false,,
2026-05-02,White-Scar-Primaris-Upgrades-2020,White Scars Primaris Upgrades & Transfers,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,32.0,A,false,false,false,false,false,,
2026-05-02,Triarch-Stalker-2020,Triarch Stalker,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Space-Marines-Primaris-Apothecary-2020,Apothecary,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,42.0,A,false,false,false,false,false,,
2026-05-02,Necron-Triarch-Praetorians-2020,Triarch Praetorians,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,Necron-Lychguard-2020,Lychguard,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,60.0,A,false,false,false,false,false,,
2026-05-02,Jotunn-H-grade-Servitor-Ogryns-2020,'Jotunn' H-Grade Industrial Servitor Ogryns,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,48.5,A,false,false,false,false,false,,
2026-05-02,Chaos-Space-Marines-Fabius-Bile-2020,Fabius Bile,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,48.0,A,false,false,false,false,false,,
2026-05-02,Keeper-Of-The-Dungeons-2020,The Keeper of The Dungeons,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,31.0,A,false,false,false,false,false,,
2026-05-02,Adepta-Sororitas-Zephyrim-Squad-2020,Zephyrim Squad,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Adepta-Sororitas-Seraphim-Squad-2020,Seraphim Squad,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,65.0,A,false,false,false,false,false,,
2026-05-02,Adepta-Sororitas-Canoness-2020,Canoness,OOS Product,,false,,true,,,,,algolia,"['Warhammer 40,000']",,miniatureKit,43.5,A,false,false,false,false,false,,
2026-05-02,Mercator-Sanguis-Slaver-Entourage-2020,Mercator Sanguis Slaver Entourage,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,92.0,A,false,false,false,false,false,,
2026-05-02,Necromunda-Goliath-Zerker-2020,Goliath 'Zerker,OOS Product,,false,,true,,,,,algolia,['Other Games'],,miniatureKit,47.0,A,false,false,false,false,false,,
2026-05-02,Flesh-Eater-Courts-Abhorrant-Archregent-2020,Abhorrant Archregent,OOS Product,,false,,true,,,,,algolia,['Age of Sigmar'],,miniatureKit,35.0,A,false,false,false,false,false,,
2026-05-02,Orc-Shaman-On-Warg-2020,Orc Shaman on Warg™,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,48.0,A,false,false,false,false,false,,
2026-05-02,Mordor-Uruk-hai-2020,Mordor™ Uruk-hai™,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,48.0,A,false,false,false,false,false,,
2026-05-02,Snaga-and-Grishnakh-2020,Snaga and Grishnákh™,OOS Product,,false,,true,,,,,algolia,['Middle-Earth'],,miniatureKit,41.0,A,false,false,false,false,false,,
